AAER DATABASE IDENTIFIER,COMPUSTAT IDENTIFIER,ID,CONAME_x,CIK_x,YEARA,FYR,DATE,P_AAER_x,UNDERSTATEMENT,YEAR,CONAME_y,CIK_y,QUARTER,ANNUAL,REASON,EXPLANATION,AUDIT,BRIBES,DISCLOSURE,NODATES,OTHER,REV,REC,COGS,INV,RES,DEBT,MKT_SEC,INC_EXP_SE,ASSET,PAY,LIAB,FIGURE,P_AAER_y,AAER1,AAER2,AAER3,AAER4,AAER5,AAER6,AAER7,AAER8,AAER9,AAER10,AAER11,AAER12,AAER13,AAER14,AAER15,AAER16,AAER17,AAER18,AAER19,AAER20,AAER21,AAER22,AAER23,AAER24,AAER25,AAER26,AAER27,AAER28,AAER29,AAER30,AAER31,AAER32,AAER33,AAER34,AAER35,AAER36,AAER37,AAER38,AAER39,AAER40,AAER41,AAER42,AAER43,AAER44,AAER45,AAER46,AAER47,AAER48,AAER49,TotalAAER
"WellCare Health Plans, Inc.",WELLCARE HEALTH PLANS INC,1316,"WellCare Health Plans, Inc.",1279363.0,2004.0,12.0,12/31/04,2971,0.0,2004.0,"WellCare Health Plans, Inc.",1279363.0,1.0,1.0,,inflated profits by retaining over $40 million it was statutorily and contractually obligated to reimburse to agencies of the state of Florida.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2971.0,2971.0,3353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"WellCare Health Plans, Inc.",WELLCARE HEALTH PLANS INC,1316,"WellCare Health Plans, Inc.",1279363.0,2005.0,12.0,12/31/05,2971,0.0,2005.0,"WellCare Health Plans, Inc.",1279363.0,1.0,1.0,,inflated profits by retaining over $40 million it was statutorily and contractually obligated to reimburse to agencies of the state of Florida.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2971.0,2971.0,3353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"WellCare Health Plans, Inc.",WELLCARE HEALTH PLANS INC,1316,"WellCare Health Plans, Inc.",1279363.0,2006.0,12.0,12/31/06,2971,0.0,2006.0,"WellCare Health Plans, Inc.",1279363.0,1.0,1.0,,inflated profits by retaining over $40 million it was statutorily and contractually obligated to reimburse to agencies of the state of Florida.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2971.0,2971.0,3353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Cabela's Incorporated,CABELAS INC,1485,Cabela's Incorporated,1267130.0,2012.0,12.0,12/31/12,3770,0.0,2012.0,Cabela's Incorporated,1267130.0,1.0,1.0,,fail to eliminate the intercompany promotions fee to boost gross margin percentage,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3770.0,3770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"OCZ Technology Group, Inc.",OCZ TECHNOLOGY GROUP INC,1448,"OCZ Technology Group, Inc.",1355128.0,2012.0,2.0,2/28/13,3797,0.0,2013.0,"OCZ Technology Group, Inc.",1355128.0,1.0,1.0,,"materially inflated revenue and gross margins, and accounting, disclosure, and internal accounting controls failures",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3712.0,3712.0,3715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"OCZ Technology Group, Inc.",OCZ TECHNOLOGY GROUP INC,1448,"OCZ Technology Group, Inc.",1355128.0,2011.0,2.0,2/29/12,3797,0.0,2012.0,"OCZ Technology Group, Inc.",1355128.0,1.0,1.0,,"materially inflated revenue and gross margins, and accounting, disclosure, and internal accounting controls failures",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3712.0,3712.0,3715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,16,ABQ Corporation,,1988.0,6.0,6/30/88,461,0.0,1988.0,ABQ Corporation,,1.0,1.0,,"Recognized gains from incompleted sales, inappropriated accounted for certain transaction so inflate assets and revenues and deflate liabilities",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,461.0,462.0,461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,38,Airnado Inc.,,1984.0,,,141,0.0,1984.0,Airnado Inc.,,1.0,1.0,,inflated an 80% interest in an acquisition by more than ten times its worth,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,45,Allegheny Health Education and Research Foundation,,1997.0,6.0,6/30/97,1283,0.0,1997.0,Allegheny Health Education and Research Foundation,,1.0,1.0,,overstated net income by failing to adjust bad debt expense and misclassifying restricted funds,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1283.0,2073.0,2070.0,1624.0,1431.0,1365.0,1364.0,1283.0,1254.0,1253.0,1252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
,,48,ALLIED CAPITAL CORPORATION,3906.0,2001.0,12.0,12/31/01,2618,,2001.0,Allied Capital Corporation,3906.0,1.0,1.0,,violated recordkeeping and internal controls provisions of the federal securities laws relating to the valuation of certain securities in its private finance portfolio for which market quotations were not readily available thereby affecting their transactions and dispositions of their assets; ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2618.0,2618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,48,ALLIED CAPITAL CORPORATION,3906.0,2002.0,12.0,12/31/02,2618,0.0,2002.0,Allied Capital Corporation,3906.0,1.0,1.0,,violated recordkeeping and internal controls provisions of the federal securities laws relating to the valuation of certain securities in its private finance portfolio for which market quotations were not readily available thereby affecting their transactions and dispositions of their assets; ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2618.0,2618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,50,"Allnet Communication Services, Inc.",716612.0,1983.0,9.0,9/30/83,184,0.0,1983.0,"Allnet Communication Services, Inc.",716612.0,1.0,1.0,,"failed to establish reserves for A/R,inadequate systems to track A/R and therefore inflated reveunes",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,184.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,50,"Allnet Communication Services, Inc.",716612.0,1984.0,9.0,9/30/84,184,0.0,1984.0,"Allnet Communication Services, Inc.",716612.0,1.0,1.0,,"failed to establish reserves for A/R,inadequate systems to track A/R and therefore inflated reveunes",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,184.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,55,"AM International, Inc.",,1980.0,7.0,7/31/80,185,0.0,1980.0,"AM International, Inc.",,1.0,1.0,,inflated revenues through improperly accounting for operating leases as sales and prematurely recognizing revenues.  They also defered charges and expenses for the same periods by making arbitrary adjustments and shifting revenues between periods,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,185.0,185.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,55,"AM International, Inc.",,1981.0,7.0,7/31/81,185,0.0,1981.0,"AM International, Inc.",,1.0,1.0,,inflated revenues through improperly accounting for operating leases as sales and prematurely recognizing revenues.  They also defered charges and expenses for the same periods by making arbitrary adjustments and shifting revenues between periods,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,185.0,185.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,56,"Amazon Natural Treasures, Inc.",,1998.0,12.0,12/31/98,1895,0.0,1998.0,"Amazon Natural Treasures, Inc.",,1.0,1.0,,"inflated revenues, based and unreasonable financial projections, false statemetns about products and undisclosed stock given to executive",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1895.0,1895.0,1375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,58,"Ambassador Eyewear Group, Inc.",,1997.0,3.0,3/31/98,1634,0.0,1998.0,"Ambassador Eyewear Group, Inc.",,1.0,1.0,,"Inflated assets, income and retained earnings",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1634.0,1634.0,2718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,59,"America Online, Inc.",1105705.0,1995.0,6.0,6/30/95,1258,0.0,1995.0,"America Online, Inc.",1105705.0,1.0,1.0,,capitalized adverstising expenditures when no adequate method of estimating future benefits from advertising existed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1258.0,1258.0,1257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,59,"America Online, Inc.",1105705.0,1996.0,6.0,6/30/96,1258,0.0,1996.0,"America Online, Inc.",1105705.0,1.0,1.0,,capitalized adverstising expenditures when no adequate method of estimating future benefits from advertising existed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1258.0,1258.0,1257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,64,"American British Enterprises, Inc.",,1987.0,,,317,0.0,1988.0,"American British Enterprises, Inc.",,1.0,1.0,no detailed info regarding type,prepared and distributed false due diligence packages,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,79,"American Telephone + Data, Inc.",,1993.0,12.0,12/31/93,1147,0.0,1993.0,"American Telephone + Data, Inc.",,1.0,1.0,,audit failed to detect if property rights existed for the assets and that it was overvalued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1147.0,1515.0,1148.0,1147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
,,85,AmeriPrime Advisors Trust (Liquid Green Money Market Fund),,2001.0,9.0,9/30/01,2437,0.0,2001.0,AmeriPrime Advisors Trust (Liquid Green Money Market Fund),,1.0,1.0,,"improperly used amortized cost method in valuing the securities in its investment portfolio, instead of using current net asset value method reflecting current market prices ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2437.0,2525.0,2437.0,2436.0,2426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
,,86,AmeriPrime Funds (Florida Street Bond Fund),,1999.0,10.0,10/31/99,2436,0.0,1999.0,AmeriPrime Funds (Florida Street Bond Fund),,1.0,1.0,,"overstated interest receivables and accrued interest by continuing to carry interest for bonds that were past due, in default or no longer held ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2436.0,2525.0,2436.0,2426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
,,86,AmeriPrime Funds (Florida Street Bond Fund),,2000.0,10.0,10/31/00,2436,0.0,2000.0,AmeriPrime Funds (Florida Street Bond Fund),,1.0,1.0,,"overstated interest receivables and accrued interest by continuing to carry interest for bonds that were past due, in default or no longer held ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2436.0,2525.0,2436.0,2426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
,,88,"Am-Pac International, Inc.",,1997.0,12.0,12/31/97,1363,0.0,1997.0,"Am-Pac International, Inc.",,1.0,1.0,,sold an asset at an inflated price to their officers and leased it back and regonized the gain.  Also auditor indpendence violation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1363.0,1403.0,1401.0,1363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
,,90,"AMX International, Inc.",,1986.0,,,249,0.0,1987.0,"AMX International, Inc.",,1.0,1.0,,stock scheme where they misrepresented the value of assets and the likelihood that the stock would increase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,249.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,90,"AMX International, Inc.",,1987.0,,,249,0.0,1988.0,"AMX International, Inc.",,1.0,1.0,,stock scheme where they misrepresented the value of assets and the likelihood that the stock would increase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,249.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,90,"AMX International, Inc.",,1988.0,,,249,0.0,1989.0,"AMX International, Inc.",,1.0,1.0,,stock scheme where they misrepresented the value of assets and the likelihood that the stock would increase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,249.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,104,"Apple REIT Eight, Inc.",1387361.0,2008.0,12.0,12/31/08,3535,0.0,2008.0,"Apple REIT Eight, Inc.",1387361.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,104,"Apple REIT Eight, Inc.",1387361.0,2009.0,12.0,12/31/09,3535,0.0,2009.0,"Apple REIT Eight, Inc.",1387361.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,104,"Apple REIT Eight, Inc.",1387361.0,2010.0,12.0,12/31/10,3535,0.0,2010.0,"Apple REIT Eight, Inc.",1387361.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,104,"Apple REIT Eight, Inc.",1387361.0,2011.0,12.0,12/31/11,3535,0.0,2011.0,"Apple REIT Eight, Inc.",1387361.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,105,"Apple REIT Nine, Inc.",1418121.0,2008.0,12.0,12/31/08,3535,0.0,2008.0,"Apple REIT Nine, Inc.",1418121.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,105,"Apple REIT Nine, Inc.",1418121.0,2009.0,12.0,12/31/09,3535,0.0,2009.0,"Apple REIT Nine, Inc.",1418121.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,105,"Apple REIT Nine, Inc.",1418121.0,2010.0,12.0,12/31/10,3535,0.0,2010.0,"Apple REIT Nine, Inc.",1418121.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,106,"Apple REIT Seven, Inc.",1329011.0,2008.0,12.0,12/31/08,3535,0.0,2008.0,"Apple REIT Seven, Inc.",1329011.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,106,"Apple REIT Seven, Inc.",1329011.0,2009.0,12.0,12/31/09,3535,0.0,2009.0,"Apple REIT Seven, Inc.",1329011.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,106,"Apple REIT Seven, Inc.",1329011.0,2010.0,12.0,12/31/10,3535,0.0,2010.0,"Apple REIT Seven, Inc.",1329011.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,106,"Apple REIT Seven, Inc.",1329011.0,2011.0,12.0,12/31/11,3535,0.0,2011.0,"Apple REIT Seven, Inc.",1329011.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,107,"Apple REIT Six, Inc.",1277151.0,2008.0,12.0,12/31/08,3535,0.0,2008.0,"Apple REIT Six, Inc.",1277151.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,107,"Apple REIT Six, Inc.",1277151.0,2009.0,12.0,12/31/09,3535,0.0,2009.0,"Apple REIT Six, Inc.",1277151.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,107,"Apple REIT Six, Inc.",1277151.0,2010.0,12.0,12/31/10,3535,0.0,2010.0,"Apple REIT Six, Inc.",1277151.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,107,"Apple REIT Six, Inc.",1277151.0,2011.0,12.0,12/31/11,3535,0.0,2011.0,"Apple REIT Six, Inc.",1277151.0,1.0,1.0,,material misrepresentations and omissions concerning the valuation of their units in their Form S-3 dividend reinvestment plan and 10-K; Undisclosed Related Party Transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3535.0,3535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,119,Arsin Corporation,,1999.0,4.0,4/30/00,1815,0.0,2000.0,Arsin Corporation,,1.0,1.0,,"overstated revenues realted to ""roundtrip"" transactions",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1815.0,1815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,127,"Asthma Disease Management, Inc.",,1997.0,5.0,5/31/98,1630,0.0,1998.0,"Asthma Disease Management, Inc.",,1.0,1.0,,overstated assets by a fictitious litigation receivable and dissiminated misleading press releases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1630.0,1630.0,3451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,127,"Asthma Disease Management, Inc.",,1998.0,5.0,5/31/99,1630,0.0,1999.0,"Asthma Disease Management, Inc.",,1.0,1.0,,overstated assets by a fictitious litigation receivable and dissiminated misleading press releases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1630.0,1630.0,3451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,138,"Automated Telephone Management Systems, Inc.",,1993.0,9.0,9/30/93,735,0.0,1993.0,"Automated Telephone Management Systems, Inc.",,1.0,1.0,,fictitious sales to inflate earnings,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,735.0,803.0,735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,148,"Balance for Life, Inc.",,1992.0,,,809,0.0,1993.0,"Balance for Life, Inc.",,1.0,1.0,,inflated assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,809.0,849.0,809.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
,,148,"Balance for Life, Inc.",,1993.0,,,809,0.0,1994.0,"Balance for Life, Inc.",,1.0,1.0,,inflated assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,809.0,849.0,809.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
,,166,Bell & Beckwith,,1976.0,,,36,0.0,1977.0,Bell & Beckwith,,1.0,1.0,,increased value of common stock held as assets and misappropriated funds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,36.0,688.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,166,Bell & Beckwith,,1977.0,,,36,0.0,1978.0,Bell & Beckwith,,1.0,1.0,,increased value of common stock held as assets and misappropriated funds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,36.0,688.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,166,Bell & Beckwith,,1978.0,,,36,0.0,1979.0,Bell & Beckwith,,1.0,1.0,,increased value of common stock held as assets and misappropriated funds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,36.0,688.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,166,Bell & Beckwith,,1979.0,,,36,0.0,1980.0,Bell & Beckwith,,1.0,1.0,,increased value of common stock held as assets and misappropriated funds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,36.0,688.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,166,Bell & Beckwith,,1980.0,,,36,0.0,1981.0,Bell & Beckwith,,1.0,1.0,,increased value of common stock held as assets and misappropriated funds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,36.0,688.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
